characters_araber;Araber
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_13;Soit vous acceptez ceci et vous pouvez continuer à m'assister, soit vous pouvez pvous prélasser sur une chaise-longue pendant le reste du voyage et réfléchir aux actes manqués.
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_14_direction;upset, cheeky
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_14;Et rien de tout cela n'est lié au fait que ces informations ne collent pas avec votre théorie sur le Corbeau ?
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_15;La baronne avait rencontré le meurtrier par le passé. Et cette personne était déjà un meurtrier quand il a embarqué. Le Corbeau n'a toujours été qu'un voleur, jamais un meurtrier !
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_16_direction;dangerously
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_16;Faîtes attention, Officier. M'accusez vous de fausser les faits ?
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_17_direction;chickens out
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_17;Bien sûr que non, monsieur.
spokentexts_ermittler_top_a07_ermittler_notiz_tseq_st_18;Au travail dans ce cas. Bonne journée, Officier.
texts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_title;Le Corbeau voleur de bijoux ?
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_1_direction;carefully
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_1;Pensez vous... pensez vous vraiment que le Corbeau est derrière tout ça ?
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_2;Il a écrit la lettre posée sur le coffre dans le train. Sans elle, nous n'aurions pas ouvert le coffre et la bombe n'aurait pas explosé.
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_3;Mais... Ca ne lui ressemble pas pourtant. Le Corbeau était célèbre pour n'avoir jamais blssé, et encore moins tué, quiconque lors de ses cambriolages.
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_4;"C'est son écriture. Et il m'a appelé ""Nico"". Personne d'autre ne le fait."
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_5_direction;quietly in the end
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_5;J'ai pourchassé cet homme pendant des années à travers l'Europe. C'EST LUI. Ca ne peut être que lui.
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_6_direction;trying to protest
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_6;Mais les preuves...
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_7_direction;strictly, interrupts him
spokentexts_ermittler_top_a07_ermittler_rabe_der_juwelendieb_tseq_st_7;Ca suffit.
texts_ermittler_top_a07_ermittler_rabe_taeter_tseq_title;Le voleur de bijoux le meurtrier ?
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_1;Vous pensez que le voleur de bijoux est le meurtrier ?
sequences_ermittler_top_a07_ermittler_rabe_taeter_tseq#8;[The inspector points at the safe (Idle).]
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_10;Notre ami aurait eu besoin d'une autre clé pour ouvrir le coffre et dérober le second Oeil, celle de la baronne.
sequences_ermittler_top_a07_ermittler_rabe_taeter_tseq#13;[The inspector stands normal again.]
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_13_direction;barely controlled
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_13;En tout cas, c'est ce que nous avons laissé entendre.
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_15;Que voulez vous dire ?
sequences_ermittler_top_a07_ermittler_rabe_taeter_tseq#4;[The inspector shows Ohi a key.]
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_14;La baronne était connue comme très étourdie. J'ai l'ai convaincue de me donner la troisième clé.
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_16_direction;grim, reproaching himself
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_16;Cela semblait plus sûr... pour l'Oeil.
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_19;Le voleur fouille la cabine de la baronne à la recherche de la troisième clé...
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_20;Elle rentre du salon plus tôt que prévu...
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_21;...le surprend... et il ne peut pas se permettre de la laisser l'identifier.
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_22;Il la séquestre jusqu'à ce qu'une ouverture se profile et ensuite il lui tire dessus.
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_23;Le voleur devient ainsi un meurtrier.
spokentexts_ermittler_top_a07_ermittler_rabe_taeter_tseq_st_24;... mais il n'a toujours pas toutes les clés.
texts_ermittler_top_a07_ermittler_schlafmittel_antwort1_tseq_title;Hésitant...
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort1_tseq_st_1;Je crois que c'était le Capitaine. Mais il a très bien pu recevoir le verre par quelqu'un d'autre.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort1_tseq_st_2;Découvrez la vérité !
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort1_tseq_st_3;Bien reçu.
texts_ermittler_top_a07_ermittler_schlafmittel_antwort2_tseq_title;Le Capitaine DiConti
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort2_tseq_st_1;Je crois que c'était le Capitaine di Conti...
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort2_tseq_st_2;"Officier, si ""croire"" était suffisant pour des gens comme nous, nous serions devenus prêtres."
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort2_tseq_st_3;Comportez vous comme un policier et découvrez la vérité !
texts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_title;Le Capitaine DiConti
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_1;C'était le Capitaine di Conti.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_2;Vous êtes sûr ?
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_3;Il ne le nie pas.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_4;Mais il dit aussi que les verres sont passés entre de nombreuses mains au fil de la soirée et que tout le monde avait libre accès au champagne.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_5;Donc ça aurait pu être n'importe qui.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_6;Peut être que la question n'est pas de savoir qui a empoisonné le verre, mais qui était la cible...
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_7_direction;thoughtfully
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_7;Pas bête ! Et donc, qui voulaient-ils empoisonné ?
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_8_direction;not confidently
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_8;Le docteur Gebhardt ? C'est son verre que le Capitaine m'a donné.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_9;Hmm. Un docteur d'équipage inconscient... Ce serait plus utile à un meurtrier qu'un officier évanoui.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_10_direction;doubtful
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_10;Vraiment ? Le meurtrier aurait donc pensé que son tir n'allait pas tuer la baronne sur le coup, et que le Docteur Gebhardt allait avoir le temps de la sauver ?
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_11_direction;thoughtfully
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_11;Vous avez raison. C'est improbable.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_12_direction;jokingly
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_12;Mon égo cherche simplement des raisons expliquant qu'on veule la tuer ELLE et pas MOI !
spokentexts_ermittler_top_a07_ermittler_schlafmittel_antwort3_tseq_st_13;Bon travail, Zellner.
texts_ermittler_top_a07_ermittler_schlafmittel_erstmalig_tseq_title;Drogues
spokentexts_ermittler_top_a07_ermittler_schlafmittel_erstmalig_tseq_st_1;Et cet...hydrate de chloral ?
spokentexts_ermittler_top_a07_ermittler_schlafmittel_erstmalig_tseq_st_2;... est un sédatif. Peut être dissout dans l'alcool. Il fait effet en à peine quelques minutes et dure pendant plusieurs heures.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_erstmalig_tseq_st_3;Qui vous a donné le verre de champagne ?
texts_ermittler_top_a07_ermittler_schlafmittel_tseq_title;Sédatif
spokentexts_ermittler_top_a07_ermittler_schlafmittel_tseq_st_1;A propose du sédatif...
spokentexts_ermittler_top_a07_ermittler_schlafmittel_tseq_st_2;Savez vous comment le verre a atterri dans vos mains ?
spokentexts_ermittler_top_a07_ermittler_schlafmittel_tseq_st_3;Pas encore.
spokentexts_ermittler_top_a07_ermittler_schlafmittel_tseq_st_4_direction;annoyed
spokentexts_ermittler_top_a07_ermittler_schlafmittel_tseq_st_4;Donc vous devriez arrêter de me faire perdre mon temps and retournez au travail !
spokentexts_ermittler_top_a07_ermittler_schlafmittel_tseq_st_6;Qui vous a donné la verre de champagne ?
texts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_title;Circonstances du crime
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_1;Qu'avez vous découvert jusqu'à présent ?
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_2;La baronne a été tué d'une balle dans la poitrine à bout-portant. Nous avons entendu le coup de feu.
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_3;Le meurtrier a fui la cabine rapidement et jeté l'arme du crime plus tard par dessus la rambarde. Une histoire simple pour le moment.
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_4;Mais pourquoi la porte de la cabine était-elle verrouillée ?
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_5;Précisément. Si le meurtrier avait voulu faire croire au suicide, il lui aurait tiré dans la tête et aurait laissé l'arme sur la scène du crime.
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_6;Et si c'était un meurtre, pourquoi prendre la peine de verrouiller la porte de l'intérieur ? Et d'ailleurs, comment y est-il parvenu ?
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_9;... surtout que nous sommes arrivés sur les lieux quelques secondes après et que nous n'avons vu personne près de la cabine.
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_10;Il y a quelque chose qui cloche dans tout ça.
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_11_direction;frustrated, angry
spokentexts_ermittler_top_a07_ermittler_stand_der_ermittlungen_tseq_st_11;Parfaitement. Et c'est en train de me rendre fou.
texts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_title;Type d'arme à feu
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_1;Quel est ce type d'arme ?
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_2;Un pistolet. Un Luger 08.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_3;Un Luger 08 ? David Kreutzer, le violiniste, en possède un !
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_4;Une antiquité...
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_5;Fabriqué un million de fois pendant et après la 1ère Guerre Mondiale. Modèle autrichien.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_6;Le propriétaire est David Kreutzer, le violiniste.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_7;On l'a trouvé hier soir à la proue du navire, complètement ivre. Il a confirmé que c'était bien son pistolet. Mais il assure qu'on le lui avait volé.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_8;Des empreintes ?
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_9;Rien du tout.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_10;Par contre, il manquait DEUX balles dans le chargeur.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_11;Hmm. Et nous sommes sûrs que c'est bien l'arme du crime ?
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_12;Les examens balistiques sont incomplets.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_13;D'ailleurs cela fait trop longtemps que j'attends de recevoir la belle extraite du corps.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_14;Allez donc rendre visite au docteur, Zellner, et assurez vous qu'il fasse son travail !
texts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_title;Balle
spokentexts__seq_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_1;A propos de la balle...
spokentexts__seq_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_2;Le docteur Gebhardt vous l'a déjà donnée ?
spokentexts__seq_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_3;Pas encore, mais...
spokentexts__seq_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_4;Allez la chercher ! Récupérer les preuves sur un corps ne devrait pas prendre autant de temps !
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_7;La voilà.
sequences_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq#7;[Ohi reaches into his bag, takes out the sachet.]
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_9;Excellent. Donnez le moi !
sequences_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq#9;[Ohi goes to the inspector, hands him the projectile. The inspector takes it, looks into the sachet.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_10;Comme prévu, 7,65 mm Luger.
sequences_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq#12;[The inspector closes the sachet, puts it aside.]
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_11_direction;surprised
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_11;Ne voulez vous pas l'observer plus en détail ?
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_12;Quand j'aurai le temps.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_13;En attendant, nous pouvons supposer être en possession de l'arme du crime. Je doute qu'il y ait beaucoup d'authentiques pistolets Luger 8 à bord.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_14;Puis-je jeter un oeil à la cabine de la baronne ?
texts_ermittler_top_a07_ermittler_tatwaffe_projektil_tseq_title;Balle
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_tseq_st_2;Le Docteur Gebhardt vous l'a-t-il donnée ?
sequences_ermittler_top_a07_ermittler_tatwaffe_projektil_tseq#7;[Ohi reaches into his bag, takes out the sachet.]
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_tseq_st_6;La voilà.
sequences_ermittler_top_a07_ermittler_tatwaffe_projektil_tseq#10;[Ohi goes to the inspector hands him the projectile. The inspector takes it, looks into the sachet.
sequences_ermittler_top_a07_ermittler_tatwaffe_projektil_tseq#12;[The inspector closes the sachet, puts it aside.]
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_tseq_st_12;Puis-je jeter un oeil à la cabine de la baronne ?
texts_ermittler_top_a07_ermittler_tatwaffe_tseq_title;Arme du crime
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_1;Avez vous trouvé l'arme du crime ?
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_2;Et l'arme du crime ?
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_3;Nous l'avons trouvée.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_5_direction;confirming
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_5;Sur la passerelle en côté du navire.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_6;J'imagine que le meurtrier a voulu la jeter à la mer. Il a dû se tenir proche de la rambarde pour pouvoir lâcher l'arme discrètement.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_7;.... et comme il n'était pas familier avec la navire, il n'a pas eu de chance et l'a laissée tomber sur la passerelle.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_8;En effet... Et vous trouvez cela probable ?
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_9;Absolument pas.  
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_10_direction;confirming
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_10;Moi non plus.
texts_ermittler_top_a07_ermittler_tonband_tseq_title;Bande audio
spokentexts_ermittler_top_a07_ermittler_tonband_tseq_st_1;Je ne sais pas si cela est important.
spokentexts_ermittler_top_a07_ermittler_tonband_tseq_st_2;Mais il y a un équipement d'enregistrement très onéreux dans la cabine de la barone. La bobine sur l'enregistreur, en revanche, est de piètre qualité.
spokentexts_ermittler_top_a07_ermittler_tonband_tseq_st_3;Peut être qu'elle économise sur les bandes audio ?
spokentexts_ermittler_top_a07_ermittler_tonband_tseq_st_4;Cela pourrait être un indice !
spokentexts_ermittler_top_a07_ermittler_tonband_tseq_st_5_direction;doubtful
spokentexts_ermittler_top_a07_ermittler_tonband_tseq_st_5;Un indice tiré par les cheveux.
texts_ermittler_top_a07_ermittler_tresor_tseq_title;Coffre
sequences_ermittler_top_a07_ermittler_tresor_tseq#0;[Ohi briefly points at the safe.]
spokentexts_ermittler_top_a07_ermittler_tresor_tseq_st_4;Êtes vous sûr qu'il n'y a pas de bombe à l'intérieur cette fois ?
spokentexts_ermittler_top_a07_ermittler_tresor_tseq_st_5;Le Professeur Lucien l'a verrouillé devant un public and il ne sera ouvert pour le première fois qu'à notre arrivé au Caire.
