characters_araber;Araber
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_11;Hmm. Et nous sommes sûrs que c'est bien l'arme du crime ?
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_12;Les examens balistiques sont incomplets.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_13;D'ailleurs cela fait trop longtemps que j'attends de recevoir la belle extraite du corps.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_art_tseq_st_14;Allez donc rendre visite au docteur, Zellner, et assurez vous qu'il fasse son travail !
texts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_title;Balle
spokentexts__seq_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_1;A propos de la balle...
spokentexts__seq_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_2;Le docteur Gebhardt vous l'a déjà donnée ?
spokentexts__seq_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_3;Pas encore, mais...
spokentexts__seq_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_4;Allez la chercher ! Récupérer les preuves sur un corps ne devrait pas prendre autant de temps !
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_7;La voilà.
sequences_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq#7;[Ohi reaches into his bag, takes out the sachet.]
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_9;Excellent. Donnez le moi !
sequences_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq#9;[Ohi goes to the inspector, hands him the projectile. The inspector takes it, looks into the sachet.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_10;Comme prévu, 7,65 mm Luger.
sequences_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq#12;[The inspector closes the sachet, puts it aside.]
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_11_direction;surprised
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_11;Ne voulez vous pas l'observer plus en détail ?
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_12;Quand j'aurai le temps.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_13;En attendant, nous pouvons supposer être en possession de l'arme du crime. Je doute qu'il y ait beaucoup d'authentiques pistolets Luger 8 à bord.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_erstmalig_tseq_st_14;Puis-je jeter un oeil à la cabine de la baronne ?
texts_ermittler_top_a07_ermittler_tatwaffe_projektil_tseq_title;Balle
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_tseq_st_2;Le Docteur Gebhardt vous l'a-t-il donnée ?
sequences_ermittler_top_a07_ermittler_tatwaffe_projektil_tseq#7;[Ohi reaches into his bag, takes out the sachet.]
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_tseq_st_6;La voilà.
sequences_ermittler_top_a07_ermittler_tatwaffe_projektil_tseq#10;[Ohi goes to the inspector hands him the projectile. The inspector takes it, looks into the sachet.
sequences_ermittler_top_a07_ermittler_tatwaffe_projektil_tseq#12;[The inspector closes the sachet, puts it aside.]
spokentexts_ermittler_top_a07_ermittler_tatwaffe_projektil_tseq_st_12;Puis-je jeter un oeil à la cabine de la baronne ?
texts_ermittler_top_a07_ermittler_tatwaffe_tseq_title;Arme du crime
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_1;Avez vous trouvé l'arme du crime ?
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_2;Et l'arme du crime ?
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_3;Nous l'avons trouvée.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_5_direction;confirming
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_5;Sur la passerelle en côté du navire.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_6;J'imagine que le meurtrier a voulu la jeter à la mer. Il a dû se tenir proche de la rambarde pour pouvoir lâcher l'arme discrètement.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_7;.... et comme il n'était pas familier avec la navire, il n'a pas eu de chance et l'a laissée tomber sur la passerelle.
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_8;En effet... Et vous trouvez cela probable ?
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_9;Absolument pas.  
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_10_direction;confirming
spokentexts_ermittler_top_a07_ermittler_tatwaffe_tseq_st_10;Moi non plus.
texts_ermittler_top_a07_ermittler_tonband_tseq_title;Bande audio
spokentexts_ermittler_top_a07_ermittler_tonband_tseq_st_1;Je ne sais pas si cela est important.
spokentexts_ermittler_top_a07_ermittler_tonband_tseq_st_2;Mais il y a un équipement d'enregistrement très onéreux dans la cabine de la barone. La bobine sur l'enregistreur, en revanche, est de piètre qualité.
spokentexts_ermittler_top_a07_ermittler_tonband_tseq_st_3;Peut être qu'elle économise sur les bandes audio ?
spokentexts_ermittler_top_a07_ermittler_tonband_tseq_st_4;Cela pourrait être un indice !
spokentexts_ermittler_top_a07_ermittler_tonband_tseq_st_5_direction;doubtful
spokentexts_ermittler_top_a07_ermittler_tonband_tseq_st_5;Un indice tiré par les cheveux.
texts_ermittler_top_a07_ermittler_tresor_tseq_title;Coffre
sequences_ermittler_top_a07_ermittler_tresor_tseq#0;[Ohi briefly points at the safe.]
spokentexts_ermittler_top_a07_ermittler_tresor_tseq_st_4;Êtes vous sûr qu'il n'y a pas de bombe à l'intérieur cette fois ?
spokentexts_ermittler_top_a07_ermittler_tresor_tseq_st_5;Le Professeur Lucien l'a verrouillé devant un public and il ne sera ouvert pour le première fois qu'à notre arrivé au Caire.
spokentexts_ermittler_top_a07_ermittler_tresor_tseq_st_6;Espérons le.
spokentexts_ermittler_top_a07_ermittler_tresor_tseq_st_7;Il faudrait des heures pour le forcer, et vous auriez besoin d'équipement lourd.
spokentexts_ermittler_top_a07_ermittler_tresor_tseq_st_8;Ou des clés.
spokentexts_ermittler_top_a07_ermittler_tresor_tseq_st_9_direction;confirming
spokentexts_ermittler_top_a07_ermittler_tresor_tseq_st_9;Ou des trois clés, c'est vrai.
texts_ermittler_top_a07_ermittler_verabschieden_erstmalig_tseq_title;Dire au revoir
spokentexts_ermittler_top_a07_ermittler_verabschieden_erstmalig_tseq_st_1;J'y retourne, je veux découvrir qui m'a donné le champagne empoisonné.
spokentexts_ermittler_top_a07_ermittler_verabschieden_erstmalig_tseq_st_2;Bonne idée.
spokentexts_ermittler_top_a07_ermittler_verabschieden_erstmalig_tseq_st_3;Et récupérez la balle avec le Docteur Gebhardt.
spokentexts_ermittler_top_a07_ermittler_verabschieden_erstmalig_tseq_st_4;Très bien.
texts_ermittler_top_a07_ermittler_verabschieden_tseq_title;Dire au revoir
spokentexts_ermittler_top_a07_ermittler_verabschieden_tseq_st_1;Je vous tiendrai au courant si je découvre d'autres indices.
spokentexts_ermittler_top_a07_ermittler_verabschieden_tseq_st_2;Très bien.
sequences_ermittler_top_a07_ermittler_verabschieden_tseq#2;[The inspector continues his work, Ohi goes outside.]
spokentexts_ermittler_ex_1_st_1;Legrand est absorbé par son interrogatoire.
spokentexts_ermittler_ex_1_st_2;Il a l'air toujours autant agacé. Le violoniste semble être l'objet de son attention.
spokentexts_ermittler_ex_2_st_1_direction;makes a decision
spokentexts_ermittler_ex_2_st_1;Legrand va se concentrer sur les interrogatoires et moi sur l'enquête.
spokentexts_ermittler_ex_2_st_2;Je ne vais pas lui reparler avant de pouvoir lui amener le meurtrier.
spokentexts_ermittler_ex_3_st_1;Tant qu'il est occupé ici à interroger les passagers, je peux aller dans sa cabine et analyser la balle de la soute.
spokentexts_ermittler_ex_3_st_2;La balle de la soute a été tirée par la même arme que celle qui a tué la baronne.
spokentexts_ermittler_ex_3_st_3;Une avancée importante, mais je ne suis toujours pas en mesure d'annoncer l'identité du meurtrier à Legrand. Il me faut plus de preuves !
spokentexts_ermittler_ex_3_st_4;J'hésite à informer Legrand à propos du faux sang. Mais... il vaudrait mieux que je puisse lui amener le meurtrier.
spokentexts_ermittler_ex_3_st_5;Je ferais bien de jeter un oeil au corps de la baronne et de tester mes théories.
texts_frau_mo_ex_1;Regarder Mlle Mayers
texts_frau_mo_talk_mit_1-3;Parler à Mlle Mayers
texts_frau_top_a07_frau_beobachtungen_tseq_title;Evènements
spokentexts_frau_top_a07_frau_beobachtungen_tseq_st_1;Avez vous vu ou entendu quelque chose de particulier hier soir ?
spokentexts_frau_top_a07_frau_beobachtungen_tseq_st_2;Non. Je ne me sentais pas très bien hier soir. Je suis allé me coucher rapidement.
spokentexts_frau_top_a07_frau_beobachtungen_tseq_st_3;Et vous vous sentez mieux ce matin ?
spokentexts_frau_top_a07_frau_beobachtungen_tseq_st_4;Oui, merci.
texts_frau_top_a07_frau_eltern_tseq_title;Vos parents
spokentexts_frau_top_a07_frau_eltern_tseq_st_1;J'imagine que vos parents sont vraiment tristes de ne pas être à vos côtés dans un moment si difficile.
spokentexts_frau_top_a07_frau_eltern_tseq_st_2;Peut être, mais je ne suis plus une petite fille.
spokentexts_frau_top_a07_frau_eltern_tseq_st_3;Et puis penser à mon fiancé me maintient à flots.
spokentexts_frau_top_a07_frau_eltern_tseq_st_4_direction;surprised
spokentexts_frau_top_a07_frau_eltern_tseq_st_4;Vous... Vous êtes fiancée ?
spokentexts_frau_top_a07_frau_eltern_tseq_st_5;Oui. Mon pétit ami et moi nous sommes fiancés juste avant le voyage. Je veux faire la surprise à mes parents. Surtout mon père !
spokentexts_frau_top_a07_frau_eltern_tseq_st_6;Je suis sûr qu'il sera très surpris !
spokentexts_frau_top_a07_frau_eltern_tseq_st_7;Mais que ferez vous si votre père s'oppose aux fiançailles ?
spokentexts_frau_top_a07_frau_eltern_tseq_st_8;Quel choix a-t-il ? Surtout quand c'est lui qui m'a laissée sur un bateau rempli de voleurs et de meurtriers ?
spokentexts_frau_top_a07_frau_eltern_tseq_st_9;Charmant.
texts_frau_top_a07_frau_sonnen_tseq_title;Bronzage
spokentexts_frau_top_a07_frau_sonnen_tseq_st_1;Pensez vous qu'il est décent de bronzer ainsi vu notre situation ?
spokentexts_frau_top_a07_frau_sonnen_tseq_st_2;"Quelle ""situation""?"
spokentexts_frau_top_a07_frau_sonnen_tseq_st_3_direction;in disgust
spokentexts_frau_top_a07_frau_sonnen_tseq_st_3;Une femme a été tuée la nuit dernière !
spokentexts_frau_top_a07_frau_sonnen_tseq_st_4;Si s'abstenir de bronzer pouvait la ramener à la vie je rentrerais dans ma cabine sur le champ !
texts_frau_top_a07_frau_verabschieden_tseq_title;Dire au revoir
spokentexts_frau_top_a07_frau_verabschieden_tseq_st_1;Profitez bien du soleil, Mlle Mayers. J'espère qu'on ne vous dérangera pas trop.
spokentexts_frau_top_a07_frau_verabschieden_tseq_st_2;Si vous essayez de me faire culpabiliser, Officer, sachez que ce n'est très efficace.
spokentexts_frau_ex_1_st_1;Mlle Mayers semble avoir trouvé l'occasion de ne rien faire.
sequences_frau_ex_1#3;[The young woman lies on the sunbed with her eyes closed and sunbathes.(Idle).]
spokentexts_frau_talk_mit_1_st_1;Bonjour, Mlle Mayers.
sequences_frau_talk_mit_1#2;[The young woman opens her eyes, lifts her head (Idle).]
spokentexts_frau_talk_mit_1_st_2;Bonjour, Mr...
spokentexts_frau_talk_mit_1_st_3;Officier Zellner.
sequences_frau_talk_mit_2#2;[The young woman opens the eyes, lifts her head (Idle).]
spokentexts_frau_talk_mit_2_st_2;Hmm?
sequences_frau_talk_mit_2#4;[Dialogue between Ohi and the woman starts.]
spokentexts_frau_talk_mit_3_st_1;Mlle Mayers ne semble pas d'une grande aide dans mon enquête. Elle est surement trop occupée à penser à son... fiancé.
texts_geiger_mo_ex_1;Regarder David Kreutzer
spokentexts_geiger_ex_1_st_1;Mr Kreutzer a l'air vraiment mal à l'aise... Mais Legrand pense-t-il sérieusement que c'est le Corbeau ?!
spokentexts_geiger_ex_1_st_2;C'est vrai qu'il était dans le train et a tendance à s'approprier les biens d'autrui.
spokentexts_geiger_ex_1_st_3;Mais il n'a pas le profil d'un maître du crime international.
texts_junge_mo_ex_1;Regarder Matt
texts_junge_mo_talk_mit_1-3;Parler à Matt
texts_junge_mo_used_mit_zwille_1__2;Rendre le lance-pierre à Matt
texts_junge_top_a07_junge_der_archaeologe_tseq_title;Professeur Lucien
spokentexts_junge_top_a07_junge_der_archaeologe_tseq_st_1;Ta maman et la Professeur Lucien semblent bien s'entendre.
spokentexts_junge_top_a07_junge_der_archaeologe_tseq_st_2_direction;unpleasantly
spokentexts_junge_top_a07_junge_der_archaeologe_tseq_st_2;Mmm.
spokentexts_junge_top_a07_junge_der_archaeologe_tseq_st_3;Tu ne l'aimes pas ?
spokentexts_junge_top_a07_junge_der_archaeologe_tseq_st_4;Je ne sais pas.
spokentexts_junge_top_a07_junge_der_archaeologe_tseq_st_5;Il semble très gentil...
spokentexts_junge_top_a07_junge_der_archaeologe_tseq_st_6;Je suppose.
texts_junge_top_a07_junge_die_schriftstellerin_tseq_title;Lady Westmacott
spokentexts_junge_top_a07_junge_die_schriftstellerin_tseq_st_1;Lady Westmacott est toute seule dans le salon. Peut être aimerais-tu aller la voir plus tard ?
spokentexts_junge_top_a07_junge_die_schriftstellerin_tseq_st_2;Bien sûr !
spokentexts_junge_top_a07_junge_die_schriftstellerin_tseq_st_3;Elle raconte des histoires passionnantes!
spokentexts_junge_top_a07_junge_die_schriftstellerin_tseq_st_4;je sais. C'est mon auteur préféré.
spokentexts_junge_top_a07_junge_die_schriftstellerin_tseq_st_5;Elle m'a dit qu'écrire des romans policiers n'était pas très amusant.
spokentexts_junge_top_a07_junge_die_schriftstellerin_tseq_st_6;Elle préfèrerait écrire autre chose mais ses admirateurs veulent toujours la même chose.
spokentexts_junge_top_a07_junge_die_schriftstellerin_tseq_st_7;Grâce à eux elle est devenu riche et célèbre.
spokentexts_junge_top_a07_junge_die_schriftstellerin_tseq_st_8;Je lui ai dit d'écrire ce dont elle avait envie. Si c'est bon, quelqu'un l'achètera. Sinon, au moins elle se sera fait plaisir en l'écrivant.
spokentexts_junge_top_a07_junge_die_schriftstellerin_tseq_st_9;Ensuite elle a hoché la tête en souriant. elle a dit que c'était une bonne idée.
texts_junge_top_a07_junge_leave_tseq_title;Dire au revoir
spokentexts_junge_top_a07_junge_leave_tseq_st_1;Je dois m'en aller à nouveau.
spokentexts_junge_top_a07_junge_leave_tseq_st_2;D'accord.
sequences_junge_top_a07_junge_leave_tseq#4;[End of the dialogue, continues at the forecastle.]
texts_junge_top_a07_junge_seine_mom_tseq_title;Sa mère
spokentexts_junge_top_a07_junge_seine_mom_tseq_st_1;On m'a dit que ta mère et toi vous disputiez beaucoup ?
spokentexts_junge_top_a07_junge_seine_mom_tseq_st_2;Avant oui. Rien n'allait. La maison, l'écolé, les autres enfants...
spokentexts_junge_top_a07_junge_seine_mom_tseq_st_3;Nous avions pas beaucoup d'argent et j'étais toujours tout seul.
spokentexts_junge_top_a07_junge_seine_mom_tseq_st_4;Mais tu sais bien que ta mère aurait préféré être à tes côtés, n'est ce pas ? Elle devait aller travailler, pour gagner de l'argent.
spokentexts_junge_top_a07_junge_seine_mom_tseq_st_5;Elle n'en aurait pas eu besoin si... si Papa était resté.
spokentexts_junge_top_a07_junge_seine_mom_tseq_st_6;Hmm. Et comment t'entends tu avec elle maintenant ?
sequences_junge_top_a07_junge_seine_mom_tseq#6;[The boy hunches his shoulders.]
spokentexts_junge_top_a07_junge_seine_mom_tseq_st_7;Je suis toujours heureux quand on fait quelque chose ensemble pendant les vacances ! Maintenant elle a plus de temps pour moi !
spokentexts_junge_top_a07_junge_seine_mom_tseq_st_8;Et j'aime bien aller au pensionnat. J'ai plein d'amis là bas et les profs ne sont siiiii terribles.
texts_junge_top_a07_junge_spiel_antwort_1_tseq_title;Commencer
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_1;Allons y !
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_2_direction;is happy
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_2;Oh oui !
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_3;Pour quoi joue-t-on ?
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_4;Err... Je pensais juste jouer pour s'amuser...
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_5_direction;reproachfully
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_5;C'est nul !
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_6;On doit parier quelque chose ! Sinon ce n'est pas amusant !
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_7_direction;reproachfully
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_7;Vous les anglais !
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_8;Alors, je parie mon lance-pierre flambant neuf ! Et vous ?
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_9;Je ne veux pas rien mettre en jeu.
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_10;Pourquoi pas une glace au Caire ?
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_11;OK. Si je gagne, le lance-pierre est à moi, si je perds j'ai droit à une glace à notre arrivée au Caire.
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_12_direction;acting upset
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_12;Hey !
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_13;N'essayez jamais de tricher contre Matt Miller! Alors qu'ets ce que vous en pensez ? Glace contre lance-pierre ?
spokentexts_junge_top_a07_junge_spiel_antwort_1_tseq_st_14;Hmm. Très bien. Que le jeu commence !
